lat,lng,elevation
2.3191,33.2531,1038.3369
2.3192,33.2531,1038.3369
2.3193,33.2531,1038.3369
2.3194,33.2531,1038.3369
2.3195,33.2531,1038.3425
2.3196,33.2531,1038.3916
2.3197,33.2531,1038.4407
2.3198,33.2531,1038.4897
2.3199,33.2531,1038.5388
2.32,33.2531,1038.5879
2.3201,33.2531,1038.637
2.3202,33.2531,1038.6616
2.3203,33.2531,1038.6125
2.3204,33.2531,1038.5635
2.3205,33.2531,1038.5144
2.3206,33.2531,1038.4653
2.3207,33.2531,1038.4164
2.3208,33.2531,1038.3673
2.3209,33.2531,1038.1514
2.321,33.2531,1037.6654
2.3211,33.2531,1037.1794
2.3212,33.2531,1036.6935
2.3213,33.2531,1036.2075
2.3214,33.2531,1035.7214
2.3215,33.2531,1035.2355
2.3216,33.2531,1034.9249
2.3217,33.2531,1034.7793
2.3218,33.2531,1034.6337
2.3219,33.2531,1034.488
2.322,33.2531,1034.3424
2.3221,33.2531,1034.1968
2.3222,33.2531,1034.0511
2.3223,33.2531,1034
2.3224,33.2531,1034
2.3225,33.2531,1034
2.3226,33.2531,1034
2.3227,33.2531,1034
2.3228,33.2531,1034
2.3229,33.2531,1034
2.323,33.2531,1034.0756
2.3231,33.2531,1034.1721
2.3232,33.2531,1034.2687
2.3233,33.2531,1034.3652
2.3234,33.2531,1034.4618
2.3235,33.2531,1034.5583
2.3236,33.2531,1034.6549
2.3237,33.2531,1034.7516
2.3238,33.2531,1034.8481
2.3239,33.2531,1034.9447
2.324,33.2531,1035.0413
2.3241,33.2531,1035.1378
2.3242,33.2531,1035.2344
2.3243,33.2531,1035.319
2.3244,33.2531,1035.1733
2.3245,33.2531,1035.0277
2.3246,33.2531,1034.8821
2.3247,33.2531,1034.7365
2.3248,33.2531,1034.5907
2.3249,33.2531,1034.4451
2.325,33.2531,1034.3351
2.3251,33.2531,1034.3842
2.3252,33.2531,1034.4332
2.3253,33.2531,1034.4823
2.3254,33.2531,1034.5314
2.3255,33.2531,1034.5804
2.3256,33.2531,1034.6295
2.3257,33.2531,1034.7397
2.3258,33.2531,1034.9819
2.3259,33.2531,1035.2241
2.326,33.2531,1035.4664
2.3261,33.2531,1035.7086
2.3262,33.2531,1035.9508
2.3263,33.2531,1036.193
2.3264,33.2531,1036.4573
2.3265,33.2531,1036.7485
2.3266,33.2531,1037.0398
2.3267,33.2531,1037.3311
2.3268,33.2531,1037.6223
2.3185,33.2532,1038.4979
2.3186,33.2532,1038.4928
2.3187,33.2532,1038.4878
2.3188,33.2532,1038.4827
2.3189,33.2532,1038.4825
2.319,33.2532,1038.4825
2.3191,33.2532,1038.4825
2.3192,33.2532,1038.4825
2.3193,33.2532,1038.4825
2.3194,33.2532,1038.4825
2.3195,33.2532,1038.4906
2.3196,33.2532,1038.5609
2.3197,33.2532,1038.6312
2.3198,33.2532,1038.7014
2.3199,33.2532,1038.7717
2.32,33.2532,1038.842
2.3201,33.2532,1038.9122
2.3202,33.2532,1038.9476
2.3203,33.2532,1038.8774
2.3204,33.2532,1038.8071
2.3205,33.2532,1038.7368
2.3206,33.2532,1038.6665
2.3207,33.2532,1038.5963
2.3208,33.2532,1038.526
2.3209,33.2532,1038.2889
2.321,33.2532,1037.7817
2.3211,33.2532,1037.2745
2.3212,33.2532,1036.7673
2.3213,33.2532,1036.2601
2.3214,33.2532,1035.7529
2.3215,33.2532,1035.2458
2.3216,33.2532,1034.9249
2.3217,33.2532,1034.7793
2.3218,33.2532,1034.6337
2.3219,33.2532,1034.488
2.322,33.2532,1034.3424
2.3221,33.2532,1034.1968
2.3222,33.2532,1034.0511
2.3223,33.2532,1034
2.3224,33.2532,1034
2.3225,33.2532,1034
2.3226,33.2532,1034
2.3227,33.2532,1034
2.3228,33.2532,1034
2.3229,33.2532,1034
2.323,33.2532,1034.059
2.3231,33.2532,1034.1343
2.3232,33.2532,1034.2097
2.3233,33.2532,1034.285
2.3234,33.2532,1034.3604
2.3235,33.2532,1034.4358
2.3236,33.2532,1034.5111
2.3237,33.2532,1034.5864
2.3238,33.2532,1034.6619
2.3239,33.2532,1034.7372
2.324,33.2532,1034.8125
2.3241,33.2532,1034.8879
2.3242,33.2532,1034.9633
2.3243,33.2532,1035.0277
2.3244,33.2532,1034.8821
2.3245,33.2532,1034.7365
2.3246,33.2532,1034.5907
2.3247,33.2532,1034.4451
2.3248,33.2532,1034.2994
2.3249,33.2532,1034.1538
2.325,33.2532,1034.0477
2.3251,33.2532,1034.118
2.3252,33.2532,1034.1884
2.3253,33.2532,1034.2585
2.3254,33.2532,1034.3289
2.3255,33.2532,1034.3992
2.3256,33.2532,1034.4694
2.3257,33.2532,1034.5874
2.3258,33.2532,1034.8085
2.3259,33.2532,1035.0294
2.326,33.2532,1035.2504
2.3261,33.2532,1035.4714
2.3262,33.2532,1035.6924
2.3263,33.2532,1035.9133
2.3264,33.2532,1036.166
2.3265,33.2532,1036.4573
2.3266,33.2532,1036.7485
2.3267,33.2532,1037.0398
2.3268,33.2532,1037.3311
2.3186,33.2533,1038.5529
2.3187,33.2533,1038.5902
2.3188,33.2533,1038.6274
2.3189,33.2533,1038.6282
2.319,33.2533,1038.6282
2.3191,33.2533,1038.6282
2.3192,33.2533,1038.6282
2.3193,33.2533,1038.6282
2.3194,33.2533,1038.6282
2.3195,33.2533,1038.6387
2.3196,33.2533,1038.7302
2.3197,33.2533,1038.8217
2.3198,33.2533,1038.9132
2.3199,33.2533,1039.0046
2.32,33.2533,1039.0962
2.3201,33.2533,1039.1876
2.3202,33.2533,1039.2336
2.3203,33.2533,1039.1422
2.3204,33.2533,1039.0507
2.3205,33.2533,1038.9592
2.3206,33.2533,1038.8677
2.3207,33.2533,1038.7762
2.3208,33.2533,1038.6847
2.3209,33.2533,1038.4264
2.321,33.2533,1037.8981
2.3211,33.2533,1037.3696
2.3212,33.2533,1036.8413
2.3213,33.2533,1036.3129
2.3214,33.2533,1035.7844
2.3215,33.2533,1035.2561
2.3216,33.2533,1034.9249
2.3217,33.2533,1034.7793
2.3218,33.2533,1034.6337
2.3219,33.2533,1034.488
2.322,33.2533,1034.3424
2.3221,33.2533,1034.1968
2.3222,33.2533,1034.0511
2.3223,33.2533,1034
2.3224,33.2533,1034
2.3225,33.2533,1034
2.3226,33.2533,1034
2.3227,33.2533,1034
2.3228,33.2533,1034
2.3229,33.2533,1034
2.323,33.2533,1034.0424
2.3231,33.2533,1034.0966
2.3232,33.2533,1034.1506
2.3233,33.2533,1034.2048
2.3234,33.2533,1034.2589
2.3235,33.2533,1034.3131
2.3236,33.2533,1034.3673
2.3237,33.2533,1034.4214
2.3238,33.2533,1034.4756
2.3239,33.2533,1034.5297
2.324,33.2533,1034.5839
2.3241,33.2533,1034.6379
2.3242,33.2533,1034.6921
2.3243,33.2533,1034.7365
2.3244,33.2533,1034.5907
2.3245,33.2533,1034.4451
2.3246,33.2533,1034.2994
2.3247,33.2533,1034.1538
2.3248,33.2533,1034.0082
2.3249,33.2533,1033.8625
2.325,33.2533,1033.7604
2.3251,33.2533,1033.8518
2.3252,33.2533,1033.9434
2.3253,33.2533,1034.0348
2.3254,33.2533,1034.1263
2.3255,33.2533,1034.2178
2.3256,33.2533,1034.3093
2.3257,33.2533,1034.4351
2.3258,33.2533,1034.6349
2.3259,33.2533,1034.8346
2.326,33.2533,1035.0344
2.3261,33.2533,1035.2343
2.3262,33.2533,1035.434
2.3263,33.2533,1035.6338
2.3264,33.2533,1035.8748
2.3265,33.2533,1036.166
2.3266,33.2533,1036.4573
2.3267,33.2533,1036.7485
2.3268,33.2533,1037.0398
2.3186,33.2534,1038.6128
2.3187,33.2534,1038.6926
2.3188,33.2534,1038.7723
2.3189,33.2534,1038.7738
2.319,33.2534,1038.7738
2.3191,33.2534,1038.7738
2.3192,33.2534,1038.7738
2.3193,33.2534,1038.7738
2.3194,33.2534,1038.7738
2.3195,33.2534,1038.7867
2.3196,33.2534,1038.8994
2.3197,33.2534,1039.0122
2.3198,33.2534,1039.1249
2.3199,33.2534,1039.2375
2.32,33.2534,1039.3502
2.3201,33.2534,1039.4629
2.3202,33.2534,1039.5197
2.3203,33.2534,1039.407
2.3204,33.2534,1039.2943
2.3205,33.2534,1039.1816
2.3206,33.2534,1039.0688
2.3207,33.2534,1038.9562
2.3208,33.2534,1038.8435
2.3209,33.2534,1038.564
2.321,33.2534,1038.0144
2.3211,33.2534,1037.4647
2.3212,33.2534,1036.9152
2.3213,33.2534,1036.3656
2.3214,33.2534,1035.8159
2.3215,33.2534,1035.2664
2.3216,33.2534,1034.9249
2.3217,33.2534,1034.7793
2.3218,33.2534,1034.6337
2.3219,33.2534,1034.488
2.322,33.2534,1034.3424
2.3221,33.2534,1034.1968
2.3222,33.2534,1034.0511
2.3223,33.2534,1034
2.3224,33.2534,1034
2.3225,33.2534,1034
2.3226,33.2534,1034
2.3227,33.2534,1034
2.3228,33.2534,1034
2.3229,33.2534,1034
2.323,33.2534,1034.0258
2.3231,33.2534,1034.0587
2.3232,33.2534,1034.0917
2.3233,33.2534,1034.1246
2.3234,33.2534,1034.1575
2.3235,33.2534,1034.1904
2.3236,33.2534,1034.2234
2.3237,33.2534,1034.2563
2.3238,33.2534,1034.2893
2.3239,33.2534,1034.3223
2.324,33.2534,1034.3551
2.3241,33.2534,1034.3881
2.3242,33.2534,1034.421
2.3243,33.2534,1034.4451
2.3244,33.2534,1034.2994
2.3245,33.2534,1034.1538
2.3246,33.2534,1034.0082
2.3247,33.2534,1033.8625
2.3248,33.2534,1033.7169
2.3249,33.2534,1033.5713
2.325,33.2534,1033.473
2.3251,33.2534,1033.5857
2.3252,33.2534,1033.6984
2.3253,33.2534,1033.811
2.3254,33.2534,1033.9237
2.3255,33.2534,1034.0365
2.3256,33.2534,1034.1492
2.3257,33.2534,1034.2827
2.3258,33.2534,1034.4613
2.3259,33.2534,1034.6399
2.326,33.2534,1034.8185
2.3261,33.2534,1034.9971
2.3262,33.2534,1035.1755
2.3263,33.2534,1035.3541
2.3264,33.2534,1035.5835
2.3265,33.2534,1035.8748
2.3266,33.2534,1036.166
2.3267,33.2534,1036.4573
2.3268,33.2534,1036.7485
2.3186,33.2535,1038.6729
2.3187,33.2535,1038.795
2.3188,33.2535,1038.9171
2.3189,33.2535,1038.9194
2.319,33.2535,1038.9194
2.3191,33.2535,1038.9194
2.3192,33.2535,1038.9194
2.3193,33.2535,1038.9194
2.3194,33.2535,1038.9194
2.3195,33.2535,1038.9348
2.3196,33.2535,1039.0687
2.3197,33.2535,1039.2026
2.3198,33.2535,1039.3365
2.3199,33.2535,1039.4705
2.32,33.2535,1039.6044
2.3201,33.2535,1039.7383
2.3202,33.2535,1039.8057
2.3203,33.2535,1039.6718
2.3204,33.2535,1039.5378
2.3205,33.2535,1039.4039
2.3206,33.2535,1039.27
2.3207,33.2535,1039.1361
2.3208,33.2535,1039.0022
2.3209,33.2535,1038.7015
2.321,33.2535,1038.1307
2.3211,33.2535,1037.5599
2.3212,33.2535,1036.989
2.3213,33.2535,1036.4182
2.3214,33.2535,1035.8474
2.3215,33.2535,1035.2766
2.3216,33.2535,1034.9249
2.3217,33.2535,1034.7793
2.3218,33.2535,1034.6337
2.3219,33.2535,1034.488
2.322,33.2535,1034.3424
2.3221,33.2535,1034.1968
2.3222,33.2535,1034.0511
2.3223,33.2535,1034
2.3224,33.2535,1034
2.3225,33.2535,1034
2.3226,33.2535,1034
2.3227,33.2535,1034
2.3228,33.2535,1034
2.3229,33.2535,1034
2.323,33.2535,1034.0092
2.3231,33.2535,1034.0209
2.3232,33.2535,1034.0326
2.3233,33.2535,1034.0443
2.3234,33.2535,1034.056
2.3235,33.2535,1034.0679
2.3236,33.2535,1034.0796
2.3237,33.2535,1034.0913
2.3238,33.2535,1034.103
2.3239,33.2535,1034.1147
2.324,33.2535,1034.1265
2.3241,33.2535,1034.1382
2.3242,33.2535,1034.1499
2.3243,33.2535,1034.1538
2.3244,33.2535,1034.0082
2.3245,33.2535,1033.8625
2.3246,33.2535,1033.7169
2.3247,33.2535,1033.5713
2.3248,33.2535,1033.4257
2.3249,33.2535,1033.28
2.325,33.2535,1033.1855
2.3251,33.2535,1033.3195
2.3252,33.2535,1033.4534
2.3253,33.2535,1033.5873
2.3254,33.2535,1033.7212
2.3255,33.2535,1033.8551
2.3256,33.2535,1033.989
2.3257,33.2535,1034.1304
2.3258,33.2535,1034.2877
2.3259,33.2535,1034.4451
2.326,33.2535,1034.6024
2.3261,33.2535,1034.7598
2.3262,33.2535,1034.9172
2.3263,33.2535,1035.0746
2.3264,33.2535,1035.2922
2.3265,33.2535,1035.5835
2.3266,33.2535,1035.8748
2.3267,33.2535,1036.166
2.3268,33.2535,1036.4573
2.3187,33.2536,1038.7407
2.3188,33.2536,1038.8674
2.3189,33.2536,1038.8698
2.319,33.2536,1038.8698
2.3191,33.2536,1038.8698
2.3192,33.2536,1038.8698
2.3193,33.2536,1038.8698
2.3194,33.2536,1038.8698
2.3195,33.2536,1038.8865
2.3196,33.2536,1039.0321
2.3197,33.2536,1039.1777
2.3198,33.2536,1039.3234
2.3199,33.2536,1039.469
2.32,33.2536,1039.6146
2.3201,33.2536,1039.7604
2.3202,33.2536,1039.8313
2.3203,33.2536,1039.6761
2.3204,33.2536,1039.521
2.3205,33.2536,1039.366
2.3206,33.2536,1039.2108
2.3207,33.2536,1039.0557
2.3208,33.2536,1038.9006
2.3209,33.2536,1038.5859
2.321,33.2536,1038.0128
2.3211,33.2536,1037.4397
2.3212,33.2536,1036.8667
2.3213,33.2536,1036.2936
2.3214,33.2536,1035.7206
2.3215,33.2536,1035.1475
2.3216,33.2536,1034.8046
2.3217,33.2536,1034.6779
2.3218,33.2536,1034.5511
2.3219,33.2536,1034.4244
2.322,33.2536,1034.2979
2.3221,33.2536,1034.1711
2.3222,33.2536,1034.0444
2.3223,33.2536,1034.0061
2.3224,33.2536,1034.0156
2.3225,33.2536,1034.0251
2.3226,33.2536,1034.0345
2.3227,33.2536,1034.0441
2.3228,33.2536,1034.0536
2.3229,33.2536,1034.063
2.323,33.2536,1034.0577
2.3231,33.2536,1034.0482
2.3232,33.2536,1034.0387
2.3233,33.2536,1034.0293
2.3234,33.2536,1034.0198
2.3235,33.2536,1034.0103
2.3236,33.2536,1034.0009
2.3237,33.2536,1033.9913
2.3238,33.2536,1033.9818
2.3239,33.2536,1033.9724
2.324,33.2536,1033.9629
2.3241,33.2536,1033.9534
2.3242,33.2536,1033.944
2.3243,33.2536,1033.9277
2.3244,33.2536,1033.7821
2.3245,33.2536,1033.6364
2.3246,33.2536,1033.4907
2.3247,33.2536,1033.3451
2.3248,33.2536,1033.1995
2.3249,33.2536,1033.0538
2.325,33.2536,1032.9615
2.3251,33.2536,1033.1072
2.3252,33.2536,1033.2528
2.3253,33.2536,1033.3984
2.3254,33.2536,1033.5441
2.3255,33.2536,1033.6897
2.3256,33.2536,1033.8353
2.3257,33.2536,1033.981
2.3258,33.2536,1034.1267
2.3259,33.2536,1034.2723
2.326,33.2536,1034.418
2.3261,33.2536,1034.5636
2.3262,33.2536,1034.7092
2.3263,33.2536,1034.8549
2.3264,33.2536,1035.0618
2.3265,33.2536,1035.3435
2.3266,33.2536,1035.6254
2.3267,33.2536,1035.9071
2.3268,33.2536,1036.189
2.3187,33.2537,1038.4927
2.3188,33.2537,1038.5769
2.3189,33.2537,1038.5785
2.319,33.2537,1038.5785
2.3191,33.2537,1038.5785
2.3192,33.2537,1038.5785
2.3193,33.2537,1038.5785
2.3194,33.2537,1038.5785
2.3195,33.2537,1038.5952
2.3196,33.2537,1038.7408
2.3197,33.2537,1038.8865
2.3198,33.2537,1039.0321
2.3199,33.2537,1039.1777
2.32,33.2537,1039.3234
2.3201,33.2537,1039.469
2.3202,33.2537,1039.5348
2.3203,33.2537,1039.3584
2.3204,33.2537,1039.1821
2.3205,33.2537,1039.0057
2.3206,33.2537,1038.8295
2.3207,33.2537,1038.6531
2.3208,33.2537,1038.4768
2.3209,33.2537,1038.1571
2.321,33.2537,1037.6052
2.3211,33.2537,1037.0533
2.3212,33.2537,1036.5015
2.3213,33.2537,1035.9497
2.3214,33.2537,1035.3978
2.3215,33.2537,1034.8459
2.3216,33.2537,1034.5352
2.3217,33.2537,1034.4508
2.3218,33.2537,1034.3666
2.3219,33.2537,1034.2823
2.322,33.2537,1034.1981
2.3221,33.2537,1034.1139
2.3222,33.2537,1034.0295
2.3223,33.2537,1034.0199
2.3224,33.2537,1034.0507
2.3225,33.2537,1034.0813
2.3226,33.2537,1034.1119
2.3227,33.2537,1034.1427
2.3228,33.2537,1034.1733
2.3229,33.2537,1034.2041
2.323,33.2537,1034.1868
2.3231,33.2537,1034.156
2.3232,33.2537,1034.1254
2.3233,33.2537,1034.0946
2.3234,33.2537,1034.064
2.3235,33.2537,1034.0333
2.3236,33.2537,1034.0026
2.3237,33.2537,1033.9719
2.3238,33.2537,1033.9412
2.3239,33.2537,1033.9105
2.324,33.2537,1033.8798
2.3241,33.2537,1033.8491
2.3242,33.2537,1033.8185
2.3243,33.2537,1033.7821
2.3244,33.2537,1033.6364
2.3245,33.2537,1033.4907
2.3246,33.2537,1033.3451
2.3247,33.2537,1033.1995
2.3248,33.2537,1033.0538
2.3249,33.2537,1032.9082
2.325,33.2537,1032.8159
2.3251,33.2537,1032.9615
2.3252,33.2537,1033.1072
2.3253,33.2537,1033.2528
2.3254,33.2537,1033.3984
2.3255,33.2537,1033.5441
2.3256,33.2537,1033.6897
2.3257,33.2537,1033.8353
2.3258,33.2537,1033.981
2.3259,33.2537,1034.1267
2.326,33.2537,1034.2723
2.3261,33.2537,1034.418
2.3262,33.2537,1034.5636
2.3263,33.2537,1034.7092
2.3264,33.2537,1034.9066
2.3265,33.2537,1035.1671
2.3266,33.2537,1035.4277
2.3267,33.2537,1035.6884
2.3268,33.2537,1035.9489
2.3187,33.2538,1038.2446
2.3188,33.2538,1038.2865
2.3189,33.2538,1038.2872
2.319,33.2538,1038.2872
2.3191,33.2538,1038.2872
2.3192,33.2538,1038.2872
2.3193,33.2538,1038.2872
2.3194,33.2538,1038.2872
2.3195,33.2538,1038.304
2.3196,33.2538,1038.4496
2.3197,33.2538,1038.5952
2.3198,33.2538,1038.7408
2.3199,33.2538,1038.8865
2.32,33.2538,1039.0321
2.3201,33.2538,1039.1777
2.3202,33.2538,1039.2382
2.3203,33.2538,1039.0406
2.3204,33.2538,1038.8431
2.3205,33.2538,1038.6456
2.3206,33.2538,1038.4481
2.3207,33.2538,1038.2505
2.3208,33.2538,1038.053
2.3209,33.2538,1037.7283
2.321,33.2538,1037.1976
2.3211,33.2538,1036.667
2.3212,33.2538,1036.1364
2.3213,33.2538,1035.6057
2.3214,33.2538,1035.0751
2.3215,33.2538,1034.5444
2.3216,33.2538,1034.2657
2.3217,33.2538,1034.2239
2.3218,33.2538,1034.182
2.3219,33.2538,1034.1401
2.322,33.2538,1034.0984
2.3221,33.2538,1034.0565
2.3222,33.2538,1034.0146
2.3223,33.2538,1034.0337
2.3224,33.2538,1034.0856
2.3225,33.2538,1034.1375
2.3226,33.2538,1034.1893
2.3227,33.2538,1034.2413
2.3228,33.2538,1034.2932
2.3229,33.2538,1034.3451
2.323,33.2538,1034.3158
2.3231,33.2538,1034.2639
2.3232,33.2538,1034.2119
2.3233,33.2538,1034.16
2.3234,33.2538,1034.1082
2.3235,33.2538,1034.0563
2.3236,33.2538,1034.0044
2.3237,33.2538,1033.9525
2.3238,33.2538,1033.9005
2.3239,33.2538,1033.8486
2.324,33.2538,1033.7968
2.3241,33.2538,1033.7449
2.3242,33.2538,1033.693
2.3243,33.2538,1033.6364
2.3244,33.2538,1033.4907
2.3245,33.2538,1033.3451
2.3246,33.2538,1033.1995
2.3247,33.2538,1033.0538
2.3248,33.2538,1032.9082
2.3249,33.2538,1032.7626
2.325,33.2538,1032.6703
2.3251,33.2538,1032.8159
2.3252,33.2538,1032.9615
2.3253,33.2538,1033.1072
2.3254,33.2538,1033.2528
2.3255,33.2538,1033.3984
2.3256,33.2538,1033.5441
2.3257,33.2538,1033.6897
2.3258,33.2538,1033.8353
2.3259,33.2538,1033.981
2.326,33.2538,1034.1267
2.3261,33.2538,1034.2723
2.3262,33.2538,1034.418
2.3263,33.2538,1034.5636
2.3264,33.2538,1034.7513
2.3265,33.2538,1034.9907
2.3266,33.2538,1035.2301
2.3267,33.2538,1035.4695
2.3268,33.2538,1035.7089
2.3188,33.2539,1037.996
2.3189,33.2539,1037.996
2.319,33.2539,1037.996
2.3191,33.2539,1037.996
2.3192,33.2539,1037.996
2.3193,33.2539,1037.996
2.3194,33.2539,1037.996
2.3195,33.2539,1038.0127
2.3196,33.2539,1038.1583
2.3197,33.2539,1038.304
2.3198,33.2539,1038.4496
2.3199,33.2539,1038.5952
2.32,33.2539,1038.7408
2.3201,33.2539,1038.8865
2.3202,33.2539,1038.9417
2.3203,33.2539,1038.7229
2.3204,33.2539,1038.5042
2.3205,33.2539,1038.2854
2.3206,33.2539,1038.0667
2.3207,33.2539,1037.8479
2.3208,33.2539,1037.6292
2.3209,33.2539,1037.2994
2.321,33.2539,1036.79
2.3211,33.2539,1036.2806
2.3212,33.2539,1035.7711
2.3213,33.2539,1035.2617
2.3214,33.2539,1034.7523
2.3215,33.2539,1034.2429
2.3216,33.2539,1033.9963
2.3217,33.2539,1033.9968
2.3218,33.2539,1033.9974
2.3219,33.2539,1033.998
2.322,33.2539,1033.9987
2.3221,33.2539,1033.9993
2.3222,33.2539,1033.9998
2.3223,33.2539,1034.0475
2.3224,33.2539,1034.1206
2.3225,33.2539,1034.1936
2.3226,33.2539,1034.2667
2.3227,33.2539,1034.3398
2.3228,33.2539,1034.413
2.3229,33.2539,1034.4861
2.323,33.2539,1034.4448
2.3231,33.2539,1034.3717
2.3232,33.2539,1034.2986
2.3233,33.2539,1034.2255
2.3234,33.2539,1034.1523
2.3235,33.2539,1034.0792
2.3236,33.2539,1034.0061
2.3237,33.2539,1033.933
2.3238,33.2539,1033.8599
2.3239,33.2539,1033.7869
2.324,33.2539,1033.7137
2.3241,33.2539,1033.6406
2.3242,33.2539,1033.5675
2.3243,33.2539,1033.4907
2.3244,33.2539,1033.3451
2.3245,33.2539,1033.1995
2.3246,33.2539,1033.0538
2.3247,33.2539,1032.9082
2.3248,33.2539,1032.7626
2.3249,33.2539,1032.6169
2.325,33.2539,1032.5247
2.3251,33.2539,1032.6703
2.3252,33.2539,1032.8159
2.3253,33.2539,1032.9615
2.3254,33.2539,1033.1072
2.3255,33.2539,1033.2528
2.3256,33.2539,1033.3984
2.3257,33.2539,1033.5441
2.3258,33.2539,1033.6897
2.3259,33.2539,1033.8353
2.326,33.2539,1033.981
2.3261,33.2539,1034.1267
2.3262,33.2539,1034.2723
2.3263,33.2539,1034.418
2.3264,33.2539,1034.5962
2.3265,33.2539,1034.8143
2.3266,33.2539,1035.0325
2.3267,33.2539,1035.2507
2.3268,33.2539,1035.4689
2.3188,33.254,1037.7056
2.3189,33.254,1037.7047
2.319,33.254,1037.7047
2.3191,33.254,1037.7047
2.3192,33.254,1037.7047
2.3193,33.254,1037.7047
2.3194,33.254,1037.7047
2.3195,33.254,1037.7214
2.3196,33.254,1037.8671
2.3197,33.254,1038.0127
2.3198,33.254,1038.1583
2.3199,33.254,1038.304
2.32,33.254,1038.4496
2.3201,33.254,1038.5952
2.3202,33.254,1038.6451
2.3203,33.254,1038.4052
2.3204,33.254,1038.1652
2.3205,33.254,1037.9253
2.3206,33.254,1037.6853
2.3207,33.254,1037.4453
2.3208,33.254,1037.2054
2.3209,33.254,1036.8706
2.321,33.254,1036.3824
2.3211,33.254,1035.8942
2.3212,33.254,1035.406
2.3213,33.254,1034.9177
2.3214,33.254,1034.4296
2.3215,33.254,1033.9413
2.3216,33.254,1033.7269
2.3217,33.254,1033.7699
2.3218,33.254,1033.8129
2.3219,33.254,1033.8558
2.322,33.254,1033.8989
2.3221,33.254,1033.9419
2.3222,33.254,1033.9849
2.3223,33.254,1034.0612
2.3224,33.254,1034.1555
2.3225,33.254,1034.2499
2.3226,33.254,1034.3441
2.3227,33.254,1034.4385
2.3228,33.254,1034.5328
2.3229,33.254,1034.6271
2.323,33.254,1034.5739
2.3231,33.254,1034.4795
2.3232,33.254,1034.3853
2.3233,33.254,1034.2909
2.3234,33.254,1034.1965
2.3235,33.254,1034.1023
2.3236,33.254,1034.0079
2.3237,33.254,1033.9136
2.3238,33.254,1033.8193
2.3239,33.254,1033.725
2.324,33.254,1033.6306
2.3241,33.254,1033.5364
2.3242,33.254,1033.442
2.3243,33.254,1033.3451
2.3244,33.254,1033.1995
2.3245,33.254,1033.0538
2.3246,33.254,1032.9082
2.3247,33.254,1032.7626
2.3248,33.254,1032.6169
2.3249,33.254,1032.4713
2.325,33.254,1032.379
2.3251,33.254,1032.5247
2.3252,33.254,1032.6703
2.3253,33.254,1032.8159
2.3254,33.254,1032.9615
2.3255,33.254,1033.1072
2.3256,33.254,1033.2528
2.3257,33.254,1033.3984
2.3258,33.254,1033.5441
2.3259,33.254,1033.6897
2.326,33.254,1033.8353
2.3261,33.254,1033.981
2.3262,33.254,1034.1267
2.3263,33.254,1034.2723
2.3264,33.254,1034.441
2.3265,33.254,1034.6379
2.3266,33.254,1034.835
2.3267,33.254,1035.0319
2.3268,33.254,1035.2289
2.3188,33.2541,1037.415
2.3189,33.2541,1037.4135
2.319,33.2541,1037.4135
2.3191,33.2541,1037.4135
2.3192,33.2541,1037.4135
2.3193,33.2541,1037.4135
2.3194,33.2541,1037.4135
2.3195,33.2541,1037.4302
2.3196,33.2541,1037.5758
2.3197,33.2541,1037.7214
2.3198,33.2541,1037.8671
2.3199,33.2541,1038.0127
2.32,33.2541,1038.1583
2.3201,33.2541,1038.304
2.3202,33.2541,1038.3486
2.3203,33.2541,1038.0874
2.3204,33.2541,1037.8263
2.3205,33.2541,1037.5651
2.3206,33.2541,1037.304
2.3207,33.2541,1037.0427
2.3208,33.2541,1036.7816
2.3209,33.2541,1036.4419
2.321,33.2541,1035.9749
2.3211,33.2541,1035.5078
2.3212,33.2541,1035.0408
2.3213,33.2541,1034.5737
2.3214,33.2541,1034.1068
2.3215,33.2541,1033.6398
2.3216,33.2541,1033.4575
2.3217,33.2541,1033.5428
2.3218,33.2541,1033.6283
2.3219,33.2541,1033.7137
2.322,33.2541,1033.7992
2.3221,33.2541,1033.8846
2.3222,33.2541,1033.97
2.3223,33.2541,1034.075
2.3224,33.2541,1034.1906
2.3225,33.2541,1034.306
2.3226,33.2541,1034.4215
2.3227,33.2541,1034.5371
2.3228,33.2541,1034.6526
2.3229,33.2541,1034.7682
2.323,33.2541,1034.7029
2.3231,33.2541,1034.5874
2.3232,33.2541,1034.4718
2.3233,33.2541,1034.3563
2.3234,33.2541,1034.2407
2.3235,33.2541,1034.1252
2.3236,33.2541,1034.0096
2.3237,33.2541,1033.8942
2.3238,33.2541,1033.7787
2.3239,33.2541,1033.6631
2.324,33.2541,1033.5476
2.3241,33.2541,1033.432
2.3242,33.2541,1033.3165
2.3243,33.2541,1033.1995
2.3244,33.2541,1033.0538
2.3245,33.2541,1032.9082
2.3246,33.2541,1032.7626
2.3247,33.2541,1032.6169
2.3248,33.2541,1032.4713
2.3249,33.2541,1032.3257
2.325,33.2541,1032.2334
2.3251,33.2541,1032.379
2.3252,33.2541,1032.5247
2.3253,33.2541,1032.6703
2.3254,33.2541,1032.8159
2.3255,33.2541,1032.9615
2.3256,33.2541,1033.1072
2.3257,33.2541,1033.2528
2.3258,33.2541,1033.3984
2.3259,33.2541,1033.5441
2.326,33.2541,1033.6897
2.3261,33.2541,1033.8353
2.3262,33.2541,1033.981
2.3263,33.2541,1034.1267
2.3264,33.2541,1034.2859
